,lat,long,type,local,result
250,55.57848403423236,51.880193809855626,simple,./extra/random/roads-simple(55.57848403423236_51.880193809855626).png,roads
251,55.57848403423236,51.880193809855626,satelite,./extra/random/roads-simple(55.57848403423236_51.880193809855626).png,roads
252,50.2043601956579,-77.70156272597883,simple,./extra/random/nature-simple(50.2043601956579_-77.70156272597883).png,nature
253,50.2043601956579,-77.70156272597883,satelite,./extra/random/nature-simple(50.2043601956579_-77.70156272597883).png,nature
254,-23.391136266625224,-53.96338189104607,simple,./extra/random/nature-simple(-23.391136266625224_-53.96338189104607).png,nature
255,-23.391136266625224,-53.96338189104607,satelite,./extra/random/nature-simple(-23.391136266625224_-53.96338189104607).png,nature
256,79.35373496343863,12.10011649786648,simple,./extra/random/nature-simple(79.35373496343863_12.10011649786648).png,nature
257,79.35373496343863,12.10011649786648,satelite,./extra/random/nature-simple(79.35373496343863_12.10011649786648).png,nature
258,2.9260053736294225,-71.89646647843324,simple,./extra/random/nature-simple(2.9260053736294225_-71.89646647843324).png,nature
259,2.9260053736294225,-71.89646647843324,satelite,./extra/random/nature-simple(2.9260053736294225_-71.89646647843324).png,nature
260,50.096477167112965,-89.74113039823641,simple,./extra/random/nature-simple(50.096477167112965_-89.74113039823641).png,nature
261,50.096477167112965,-89.74113039823641,satelite,./extra/random/nature-simple(50.096477167112965_-89.74113039823641).png,nature
262,9.383918590405289,25.553690787951098,simple,./extra/random/nature-simple(9.383918590405287_25.553690787951098).png,nature
263,9.383918590405289,25.553690787951098,satelite,./extra/random/nature-simple(9.383918590405287_25.553690787951098).png,nature
264,35.04042426201804,-81.58077204823486,simple,./extra/random/nature-simple(35.040424262018036_-81.58077204823486).png,nature
265,35.04042426201804,-81.58077204823486,satelite,./extra/random/nature-simple(35.040424262018036_-81.58077204823486).png,nature
266,-6.867684485272719,-73.64614421270076,simple,./extra/random/nature-simple(-6.867684485272719_-73.64614421270076).png,nature
267,-6.867684485272719,-73.64614421270076,satelite,./extra/random/nature-simple(-6.867684485272719_-73.64614421270076).png,nature
268,36.45787347345073,43.3042482103466,simple,./extra/random/farm-simple(36.45787347345073_43.3042482103466).png,farm
269,36.45787347345073,43.3042482103466,satelite,./extra/random/farm-simple(36.45787347345073_43.3042482103466).png,farm
270,-6.721443241669292,-50.84780995740624,simple,./extra/random/roads-simple(-6.7214432416692915_-50.84780995740624).png,roads
271,-6.721443241669292,-50.84780995740624,satelite,./extra/random/roads-simple(-6.7214432416692915_-50.84780995740624).png,roads
272,6.20716392079197,-67.1842599645723,simple,./extra/random/nature-simple(6.20716392079197_-67.1842599645723).png,nature
273,6.20716392079197,-67.1842599645723,satelite,./extra/random/nature-simple(6.20716392079197_-67.1842599645723).png,nature
274,35.97233988709384,53.98802874202022,simple,./extra/random/nature-simple(35.97233988709384_53.98802874202022).png,nature
275,35.97233988709384,53.98802874202022,satelite,./extra/random/nature-simple(35.97233988709384_53.98802874202022).png,nature
276,-7.301743373456262,23.855864557180357,simple,./extra/random/nature-simple(-7.301743373456262_23.855864557180354).png,nature
277,-7.301743373456262,23.855864557180357,satelite,./extra/random/nature-simple(-7.301743373456262_23.855864557180354).png,nature
278,7.912962768460147,-62.8911864907296,simple,./extra/random/nature-simple(7.912962768460147_-62.8911864907296).png,nature
279,7.912962768460147,-62.8911864907296,satelite,./extra/random/nature-simple(7.912962768460147_-62.8911864907296).png,nature
280,29.284548429687103,29.239357968923528,simple,./extra/random/nature-simple(29.284548429687106_29.239357968923528).png,nature
281,29.284548429687103,29.239357968923528,satelite,./extra/random/nature-simple(29.284548429687106_29.239357968923528).png,nature
282,-0.3032731347382338,-61.89272845675913,simple,./extra/random/nature-simple(-0.3032731347382338_-61.89272845675913).png,nature
283,-0.3032731347382338,-61.89272845675913,satelite,./extra/random/nature-simple(-0.3032731347382338_-61.89272845675913).png,nature
284,61.966947485960816,68.57751077568096,simple,./extra/random/nature-simple(61.966947485960816_68.57751077568096).png,nature
285,61.966947485960816,68.57751077568096,satelite,./extra/random/nature-simple(61.966947485960816_68.57751077568096).png,nature
286,28.111299403632657,59.656188584540445,simple,./extra/random/nature-simple(28.111299403632657_59.656188584540445).png,nature
287,28.111299403632657,59.656188584540445,satelite,./extra/random/nature-simple(28.111299403632657_59.656188584540445).png,nature
288,-1.605169383257504,-74.48503185497898,simple,./extra/random/nature-simple(-1.605169383257504_-74.48503185497898).png,nature
289,-1.605169383257504,-74.48503185497898,satelite,./extra/random/nature-simple(-1.605169383257504_-74.48503185497898).png,nature
290,-26.54313947498817,18.99351375434541,simple,./extra/random/roads-simple(-26.543139474988166_18.993513754345415).png,roads
291,-26.54313947498817,18.99351375434541,satelite,./extra/random/roads-simple(-26.543139474988166_18.993513754345415).png,roads
292,-14.351924050971633,22.22903583980269,simple,./extra/random/nature-simple(-14.351924050971633_22.22903583980269).png,nature
293,-14.351924050971633,22.22903583980269,satelite,./extra/random/nature-simple(-14.351924050971633_22.22903583980269).png,nature
294,17.536056172645743,-12.092323822025053,simple,./extra/random/nature-simple(17.536056172645743_-12.092323822025051).png,nature
295,17.536056172645743,-12.092323822025053,satelite,./extra/random/nature-simple(17.536056172645743_-12.092323822025051).png,nature
296,-15.424771610511172,-63.245320917734645,simple,./extra/random/nature-simple(-15.424771610511172_-63.245320917734645).png,nature
297,-15.424771610511172,-63.245320917734645,satelite,./extra/random/nature-simple(-15.424771610511172_-63.245320917734645).png,nature
298,66.25691617426037,74.25987448089643,simple,./extra/random/nature-simple(66.25691617426037_74.25987448089643).png,nature
299,66.25691617426037,74.25987448089643,satelite,./extra/random/nature-simple(66.25691617426037_74.25987448089643).png,nature
300,15.226889773517216,-82.65406695064776,simple,./extra/random/ocean-simple(15.226889773517215_-82.65406695064776).png,ocean
301,15.226889773517216,-82.65406695064776,satelite,./extra/random/ocean-simple(15.226889773517215_-82.65406695064776).png,ocean
302,-6.801745489059357,-52.52752765192385,simple,./extra/random/nature-simple(-6.801745489059357_-52.52752765192385).png,nature
303,-6.801745489059357,-52.52752765192385,satelite,./extra/random/nature-simple(-6.801745489059357_-52.52752765192385).png,nature
304,37.591002557716,-85.28329097160066,simple,./extra/random/farm-simple(37.591002557715996_-85.28329097160066).png,farm
305,37.591002557716,-85.28329097160066,satelite,./extra/random/farm-simple(37.591002557715996_-85.28329097160066).png,farm
306,1.2737073898075124,12.812336404983624,simple,./extra/random/nature-simple(1.2737073898075124_12.812336404983625).png,nature
307,1.2737073898075124,12.812336404983624,satelite,./extra/random/nature-simple(1.2737073898075124_12.812336404983625).png,nature
308,-35.271602150292104,-61.92821131434655,simple,./extra/random/nature-simple(-35.271602150292104_-61.92821131434655).png,nature
309,-35.271602150292104,-61.92821131434655,satelite,./extra/random/nature-simple(-35.271602150292104_-61.92821131434655).png,nature
310,-67.00517630021307,57.63627007217153,simple,./extra/random/nature-simple(-67.00517630021307_57.63627007217153).png,nature
311,-67.00517630021307,57.63627007217153,satelite,./extra/random/nature-simple(-67.00517630021307_57.63627007217153).png,nature
312,37.98630283262898,-0.8190818216939846,simple,./extra/random/farm-simple(37.98630283262898_-0.8190818216939846).png,farm
313,37.98630283262898,-0.8190818216939846,satelite,./extra/random/farm-simple(37.98630283262898_-0.8190818216939846).png,farm
314,30.17520745377466,79.28967183880604,simple,./extra/random/roads-simple(30.17520745377466_79.28967183880604).png,roads
315,30.17520745377466,79.28967183880604,satelite,./extra/random/roads-simple(30.17520745377466_79.28967183880604).png,roads
316,-63.01653999590613,-60.6216803225678,simple,./extra/random/nature-simple(-63.01653999590613_-60.6216803225678).png,nature
317,-63.01653999590613,-60.6216803225678,satelite,./extra/random/nature-simple(-63.01653999590613_-60.6216803225678).png,nature
318,29.886825405392457,24.49485246116141,simple,./extra/random/nature-simple(29.886825405392457_24.494852461161415).png,nature
319,29.886825405392457,24.49485246116141,satelite,./extra/random/nature-simple(29.886825405392457_24.494852461161415).png,nature
320,-18.55830749505664,-47.43900257360178,simple,./extra/random/roads-simple(-18.55830749505664_-47.43900257360178).png,roads
321,-18.55830749505664,-47.43900257360178,satelite,./extra/random/roads-simple(-18.55830749505664_-47.43900257360178).png,roads
322,-17.020745902736323,-58.5643875823551,simple,./extra/random/nature-simple(-17.020745902736323_-58.5643875823551).png,nature
323,-17.020745902736323,-58.5643875823551,satelite,./extra/random/nature-simple(-17.020745902736323_-58.5643875823551).png,nature
324,48.20627252084466,-53.59185915918115,simple,./extra/random/nature-simple(48.206272520844664_-53.59185915918115).png,nature
325,48.20627252084466,-53.59185915918115,satelite,./extra/random/nature-simple(48.206272520844664_-53.59185915918115).png,nature
326,5.626166067455358,40.799579389342966,simple,./extra/random/nature-simple(5.626166067455358_40.799579389342966).png,nature
327,5.626166067455358,40.799579389342966,satelite,./extra/random/nature-simple(5.626166067455358_40.799579389342966).png,nature
328,54.63381569428077,60.42927814904272,simple,./extra/random/farm-simple(54.63381569428077_60.429278149042716).png,farm
329,54.63381569428077,60.42927814904272,satelite,./extra/random/farm-simple(54.63381569428077_60.429278149042716).png,farm
330,12.915996470724592,78.7407559376575,simple,./extra/random/roads-simple(12.915996470724593_78.7407559376575).png,roads
331,12.915996470724592,78.7407559376575,satelite,./extra/random/roads-simple(12.915996470724593_78.7407559376575).png,roads
332,-26.072467929782164,25.619646636951472,simple,./extra/random/nature-simple(-26.072467929782164_25.619646636951472).png,nature
333,-26.072467929782164,25.619646636951472,satelite,./extra/random/nature-simple(-26.072467929782164_25.619646636951472).png,nature
334,3.90607723731236,-69.9974895983456,simple,./extra/random/nature-simple(3.90607723731236_-69.9974895983456).png,nature
335,3.90607723731236,-69.9974895983456,satelite,./extra/random/nature-simple(3.90607723731236_-69.9974895983456).png,nature
336,-3.74823903803258,-40.08036203492636,simple,./extra/random/roads-simple(-3.7482390380325796_-40.08036203492636).png,roads
337,-3.74823903803258,-40.08036203492636,satelite,./extra/random/roads-simple(-3.7482390380325796_-40.08036203492636).png,roads
338,27.035505602822568,16.512766306730214,simple,./extra/random/nature-simple(27.035505602822568_16.512766306730214).png,nature
339,27.035505602822568,16.512766306730214,satelite,./extra/random/nature-simple(27.035505602822568_16.512766306730214).png,nature
340,-31.82560972717547,-52.84498046393243,simple,./extra/random/nature-simple(-31.82560972717547_-52.84498046393243).png,nature
341,-31.82560972717547,-52.84498046393243,satelite,./extra/random/nature-simple(-31.82560972717547_-52.84498046393243).png,nature
342,13.981871213896724,31.57106874269799,simple,./extra/random/nature-simple(13.981871213896724_31.57106874269799).png,nature
343,13.981871213896724,31.57106874269799,satelite,./extra/random/nature-simple(13.981871213896724_31.57106874269799).png,nature
344,-9.770334861030946,15.388321426979402,simple,./extra/random/nature-simple(-9.770334861030946_15.388321426979402).png,nature
345,-9.770334861030946,15.388321426979402,satelite,./extra/random/nature-simple(-9.770334861030946_15.388321426979402).png,nature
346,27.518001630431925,-9.130691324827367,simple,./extra/random/nature-simple(27.518001630431925_-9.130691324827367).png,nature
347,27.518001630431925,-9.130691324827367,satelite,./extra/random/nature-simple(27.518001630431925_-9.130691324827367).png,nature
348,32.13408557534248,-0.1981904138889376,simple,./extra/random/nature-simple(32.13408557534248_-0.19819041388893766).png,nature
349,32.13408557534248,-0.1981904138889376,satelite,./extra/random/nature-simple(32.13408557534248_-0.19819041388893766).png,nature
350,58.81697878065654,51.26561594886769,simple,./extra/random/nature-simple(58.81697878065654_51.26561594886769).png,nature
351,58.81697878065654,51.26561594886769,satelite,./extra/random/nature-simple(58.81697878065654_51.26561594886769).png,nature
352,-12.764914055105478,-51.84594835841038,simple,./extra/random/nature-simple(-12.764914055105478_-51.84594835841038).png,nature
353,-12.764914055105478,-51.84594835841038,satelite,./extra/random/nature-simple(-12.764914055105478_-51.84594835841038).png,nature
354,17.227361147272532,-6.397733198909549,simple,./extra/random/nature-simple(17.227361147272532_-6.397733198909549).png,nature
355,17.227361147272532,-6.397733198909549,satelite,./extra/random/nature-simple(17.227361147272532_-6.397733198909549).png,nature
356,26.822162263644643,29.32741902656537,simple,./extra/random/nature-simple(26.822162263644643_29.327419026565366).png,nature
357,26.822162263644643,29.32741902656537,satelite,./extra/random/nature-simple(26.822162263644643_29.327419026565366).png,nature
358,47.64999072556984,17.53413717714568,simple,./extra/random/city-simple(47.649990725569836_17.53413717714568).png,city
359,47.64999072556984,17.53413717714568,satelite,./extra/random/city-simple(47.649990725569836_17.53413717714568).png,city
360,27.453943961561933,2.2675222770299257,simple,./extra/random/nature-simple(27.453943961561933_2.2675222770299257).png,nature
361,27.453943961561933,2.2675222770299257,satelite,./extra/random/nature-simple(27.453943961561933_2.2675222770299257).png,nature
362,48.53755607833054,-66.95101099365151,simple,./extra/random/nature-simple(48.53755607833054_-66.95101099365151).png,nature
363,48.53755607833054,-66.95101099365151,satelite,./extra/random/nature-simple(48.53755607833054_-66.95101099365151).png,nature
364,-9.398221085720408,16.80262388733594,simple,./extra/random/nature-simple(-9.398221085720408_16.80262388733594).png,nature
365,-9.398221085720408,16.80262388733594,satelite,./extra/random/nature-simple(-9.398221085720408_16.80262388733594).png,nature
366,-8.72987096846039,-37.78047662273608,simple,./extra/random/roads-simple(-8.72987096846039_-37.78047662273608).png,roads
367,-8.72987096846039,-37.78047662273608,satelite,./extra/random/roads-simple(-8.72987096846039_-37.78047662273608).png,roads
368,-22.317243763659192,-44.02309740830656,simple,./extra/random/nature-simple(-22.317243763659192_-44.023097408306555).png,nature
369,-22.317243763659192,-44.02309740830656,satelite,./extra/random/nature-simple(-22.317243763659192_-44.023097408306555).png,nature
370,26.267515433869463,-7.5733666676688784,simple,./extra/random/nature-simple(26.267515433869463_-7.5733666676688784).png,nature
371,26.267515433869463,-7.5733666676688784,satelite,./extra/random/nature-simple(26.267515433869463_-7.5733666676688784).png,nature
372,49.35730542171336,3.5757805661605886,simple,./extra/random/nature-simple(49.35730542171336_3.5757805661605886).png,nature
373,49.35730542171336,3.5757805661605886,satelite,./extra/random/nature-simple(49.35730542171336_3.5757805661605886).png,nature
374,-6.039075862499615,15.99744400426964,simple,./extra/random/nature-simple(-6.039075862499615_15.997444004269639).png,nature
375,-6.039075862499615,15.99744400426964,satelite,./extra/random/nature-simple(-6.039075862499615_15.997444004269639).png,nature
376,30.995369134163997,67.31056592417389,simple,./extra/random/nature-simple(30.995369134163994_67.31056592417389).png,nature
377,30.995369134163997,67.31056592417389,satelite,./extra/random/nature-simple(30.995369134163994_67.31056592417389).png,nature
378,36.85877820171076,29.33242334499549,simple,./extra/random/nature-simple(36.85877820171076_29.33242334499549).png,nature
379,36.85877820171076,29.33242334499549,satelite,./extra/random/nature-simple(36.85877820171076_29.33242334499549).png,nature
380,49.22841644344257,23.97994478459414,simple,./extra/random/nature-simple(49.22841644344257_23.97994478459414).png,nature
381,49.22841644344257,23.97994478459414,satelite,./extra/random/nature-simple(49.22841644344257_23.97994478459414).png,nature
382,44.97154419539183,88.26814799546653,simple,./extra/random/nature-simple(44.97154419539183_88.26814799546653).png,nature
383,44.97154419539183,88.26814799546653,satelite,./extra/random/nature-simple(44.97154419539183_88.26814799546653).png,nature
384,-4.349763827255259,-74.14858341698574,simple,./extra/random/nature-simple(-4.349763827255259_-74.14858341698574).png,nature
385,-4.349763827255259,-74.14858341698574,satelite,./extra/random/nature-simple(-4.349763827255259_-74.14858341698574).png,nature
386,43.34527823330927,73.49957904697527,simple,./extra/random/nature-simple(43.34527823330927_73.49957904697527).png,nature
387,43.34527823330927,73.49957904697527,satelite,./extra/random/nature-simple(43.34527823330927_73.49957904697527).png,nature
388,-12.671932738024594,20.845350087170985,simple,./extra/random/nature-simple(-12.671932738024594_20.845350087170985).png,nature
389,-12.671932738024594,20.845350087170985,satelite,./extra/random/nature-simple(-12.671932738024594_20.845350087170985).png,nature
390,64.40798263792794,27.381844175561252,simple,./extra/random/nature-simple(64.40798263792794_27.381844175561255).png,nature
391,64.40798263792794,27.381844175561252,satelite,./extra/random/nature-simple(64.40798263792794_27.381844175561255).png,nature
392,-24.52969147517416,15.347303787938642,simple,./extra/random/nature-simple(-24.52969147517416_15.347303787938642).png,nature
393,-24.52969147517416,15.347303787938642,satelite,./extra/random/nature-simple(-24.52969147517416_15.347303787938642).png,nature
394,53.66500403342769,16.837972655797714,simple,./extra/random/farm-simple(53.66500403342769_16.837972655797714).png,farm
395,53.66500403342769,16.837972655797714,satelite,./extra/random/farm-simple(53.66500403342769_16.837972655797714).png,farm
396,-14.038015685381907,-55.49613615899789,simple,./extra/random/nature-simple(-14.038015685381907_-55.49613615899789).png,nature
397,-14.038015685381907,-55.49613615899789,satelite,./extra/random/nature-simple(-14.038015685381907_-55.49613615899789).png,nature
398,-6.915342080120041,-78.7492258666085,simple,./extra/random/farm-simple(-6.915342080120041_-78.7492258666085).png,farm
399,-6.915342080120041,-78.7492258666085,satelite,./extra/random/farm-simple(-6.915342080120041_-78.7492258666085).png,farm
